baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000157657.14	985.452428721598	-1.94026922453074	0.534913683873947	-3.6272566640639	0.000286448518229638	0.00171565428437672
ENSG00000279696.1	70.0901821478638	-2.02764614550836	0.559025651819513	-3.6271075198585	0.000286613965516034	0.00171619035313496
ENSG00000135678.11	2654.63750008701	-3.68833643222714	1.01718571337152	-3.62602068013905	0.000287822314659475	0.0017220665149717
ENSG00000254427.1	7.51428305531578	-6.35781458926102	1.7533585493399	-3.62607784451993	0.000287758640533528	0.0017220665149717
ENSG00000008853.16	369.781934253335	-1.7535552748922	0.483661513780529	-3.62558364668211	0.000288309552855103	0.00172451542493902
ENSG00000166484.19	271.967608351054	-1.34480110975289	0.371552198086084	-3.61941368313831	0.000295271281384197	0.00176242483273114
ENSG00000141642.8	115.907725440743	-2.02217699934308	0.558786166568296	-3.61887448245539	0.000295887098452878	0.00176516807044301
ENSG00000198182.12	230.08632833336	-2.64176770129612	0.730111005804907	-3.61830965468561	0.000296533473989015	0.00176855725658585
ENSG00000197927.12	257.678566556918	-2.54861027143867	0.704454862057125	-3.61784751402852	0.000297063320313112	0.00177078262000414
ENSG00000092051.16	253.272752058151	-7.56378744099977	2.09183596842871	-3.61586068657254	0.000299351343586555	0.00178395086032937
ENSG00000085433.15	991.184112682581	-1.25372145090441	0.346789463248085	-3.61522359751607	0.000300088500731513	0.00178754638183905
ENSG00000155621.14	441.56836351776	-1.37291151759809	0.379765820293954	-3.61515292907457	0.000300170373786732	0.00178754638183905
ENSG00000109586.11	1840.39523914052	-1.32658445175418	0.367020432752317	-3.61447029476266	0.000300962318804586	0.00179166134887935
ENSG00000118200.14	4649.01470751955	-1.70757725333726	0.472442736755562	-3.61435814436225	0.000301092614922293	0.00179196494917408
ENSG00000186007.9	25.8128746264361	-7.16444362105195	1.98277932083139	-3.61333384193651	0.000302285094529902	0.00179858835339303
ENSG00000071242.11	2428.6557965726	-3.56200833556395	0.985866772407374	-3.61307271454735	0.000302589802354383	0.00179992744238072
ENSG00000197635.9	114.466072320474	-10.2838873785926	2.84642261146353	-3.61291655609248	0.000302772160037315	0.00180053822961138
ENSG00000148290.9	511.711369678259	-1.42873793873208	0.395644149725873	-3.61116912690862	0.000304819792817774	0.00181223827363748
ENSG00000142875.19	1283.51461433397	-1.41027115598034	0.390566093087287	-3.61083867990854	0.000305208464766935	0.00181359476381888
ENSG00000090266.12	1435.10114086609	-1.28960568130196	0.357170044831979	-3.6106210472063	0.000305464697889738	0.00181464017952479
ENSG00000067445.20	1673.32593073089	-1.41923806398534	0.393155882272942	-3.60986094314636	0.000306361199006989	0.00181948761502232
ENSG00000196459.13	591.207595843509	-1.56123647478248	0.43252968038467	-3.60954761160897	0.000306731473034101	0.00182120804719512
ENSG00000213763.4	84.5722079982133	-1.79081339908764	0.496338238005891	-3.60805044213899	0.000308506518694088	0.0018307852703385
ENSG00000151778.10	14.3914612289018	-7.29013800138005	2.02158362511904	-3.60615208334544	0.000310771045202621	0.00184325566390783
ENSG00000226237.1	54.471940338594	-4.72994919301985	1.31167935648601	-3.60602548910381	0.000310922609932139	0.00184367072664562
ENSG00000266993.3	10.8606482732277	-3.93423948901334	1.09105877516125	-3.60589143186343	0.000311083185169562	0.00184413898700466
ENSG00000232702.3	79.8935230513341	-1.81427272928591	0.503367208808563	-3.60427278046215	0.00031302816201842	0.00185518237746977
ENSG00000143318.12	11.0864689985562	-6.91750958145648	1.91946031182331	-3.6038825803517	0.000313498727794875	0.00185748407202637
ENSG00000230490.2	13.1156852718792	-6.17472429825072	1.71346732172636	-3.60364287077826	0.000313788136283012	0.00185868611753413
ENSG00000183150.7	142.92374901038	-2.20866623420018	0.612984952149196	-3.60313287700838	0.000314404699266917	0.00186090031273803
ENSG00000236830.6	123.691822068405	-2.14892406709996	0.596591886532471	-3.6020001538908	0.000315778177515429	0.00186854026066867
ENSG00000109072.13	8.45795106899321	-5.53535608098108	1.53757806917562	-3.60004879878971	0.00031815746541325	0.00188114139283324
ENSG00000036672.15	154.996233728503	-1.72138419599596	0.47835488238539	-3.59855048915151	0.000319995733085821	0.00189151545285728
ENSG00000279722.1	18.4887271493295	-2.7919280765403	0.775962493274281	-3.59801936400221	0.000320649750867304	0.00189439034512401
ENSG00000040633.12	1041.72903655588	-1.42875462808646	0.397145625913542	-3.59755851471344	0.000321218245841724	0.00189725298471806
ENSG00000107882.11	496.722518192673	-1.14965817607267	0.31957346116247	-3.59747699915604	0.000321318900035113	0.00189735158165495
ENSG00000256185.1	11.0341184839238	-5.92131238656257	1.64640285183416	-3.59651489911232	0.000322509119387127	0.00190388220478326
ENSG00000108984.13	180.888916557583	-2.80549596682603	0.780194035284006	-3.59589517472378	0.000323277967646557	0.001907679539679
ENSG00000114982.17	1430.24680804398	-1.0927489508941	0.303890819055501	-3.59586036291057	0.000323321207052419	0.001907679539679
ENSG00000227879.2	10.5361188162676	-4.32637618166856	1.20408217597033	-3.59309046177192	0.00032677907646122	0.00192607031034707
ENSG00000002919.14	437.096075235292	-1.35821074993384	0.37804153698451	-3.59275533785986	0.000327199775140073	0.0019280470713469
ENSG00000123384.13	4240.39623984809	-2.98193642781211	0.830173266878405	-3.5919446539452	0.000328219566398066	0.00193268274207143
ENSG00000132640.14	1681.9087740484	-1.31949920990555	0.367503484246769	-3.59043999980022	0.000330120218335099	0.00194221731162108
ENSG00000277159.1	37.4858950579216	-3.07935937285044	0.85764531508985	-3.59048119154925	0.000330068048823637	0.00194221731162108
ENSG00000182463.15	285.465960758579	-9.74361067690254	2.71397466412195	-3.59016272543388	0.000330471588242373	0.0019437784880534
ENSG00000273297.1	12.7869520537927	-7.11919996702007	1.98306270941316	-3.59000244078355	0.000330674865075784	0.00194446802003189
ENSG00000146216.11	32.3885115324625	-5.24924473968387	1.4625039558486	-3.58921746412512	0.000331672082085484	0.00194881063727711
ENSG00000276261.1	9.3387688752778	-5.67865974303651	1.58229897712164	-3.58886646907056	0.00033211888831165	0.00195092868158739
ENSG00000204852.15	757.727038522248	-1.36278720727695	0.379768710927486	-3.58846626397602	0.000332629024646156	0.00195341754130817
ENSG00000163661.3	3787.69988777702	-4.83697422195951	1.3485143354541	-3.58689121412322	0.000334643850386574	0.00196371896417445
ENSG00000015676.17	3130.74795182527	-1.73814261410479	0.485454798840087	-3.58044171827694	0.000343013849222476	0.00201126802406059
ENSG00000144724.19	2488.15325882451	-1.66259646744838	0.464533658157947	-3.57906566779511	0.00034482482179396	0.00201979038955415
ENSG00000152433.14	64.4074279229211	-1.94253403048416	0.543028531913108	-3.57722277251353	0.00034726420549052	0.00203302500406082
ENSG00000158470.5	5939.83955697002	-1.9094992502777	0.533946759595937	-3.57619784362529	0.00034862784789936	0.0020404796961486
ENSG00000174606.13	1095.60136735881	-1.36954949043228	0.383256166636801	-3.57345715386795	0.000352298911446914	0.0020603651140987
ENSG00000178026.12	149.563994111741	-2.33499905294348	0.653731007276607	-3.5718040401218	0.000354530650671761	0.0020718085450945
ENSG00000228463.9	13.5152374902233	-6.21896654033814	1.74125898967482	-3.57153449154598	0.000354895798364004	0.00207340621805319
ENSG00000198917.12	711.705040376912	-1.59273935304572	0.446031220048644	-3.5709145043076	0.000355737007918424	0.00207778364046021
ENSG00000136932.13	239.465444703943	-1.84724281924765	0.517413102116884	-3.57015083632412	0.000356775729050795	0.00208277394086538
ENSG00000163939.18	2838.27997022335	-1.36262253968526	0.381778141240706	-3.56914760823394	0.000358144604448019	0.00209022514755071
ENSG00000283010.1	12.0834310288914	-5.14588153591268	1.44241155222521	-3.56755430027866	0.000360328724949678	0.00210242926062815
ENSG00000258738.1	133.47771990598	-1.53659188204303	0.43074089173768	-3.56732298121073	0.000360646852603278	0.00210374227545918
ENSG00000224020.1	20.1896628093088	-3.19039923164229	0.894491155246335	-3.56671970754554	0.000361477756717111	0.00210804499259181
ENSG00000271122.1	650.260118577899	-1.48428036221815	0.416270035234598	-3.56566708286282	0.000362931851470335	0.00211434235099939
ENSG00000141068.13	524.850661084502	-1.08443582369501	0.304239840445621	-3.56441096638309	0.000364674206868607	0.00212285103730468
ENSG00000134243.11	3076.80583463145	-1.18895704174711	0.333607776602459	-3.56393682981772	0.000365333911126702	0.00212614363215071
ENSG00000167685.14	316.465328589805	-1.52867388278678	0.429365730239681	-3.56030715803388	0.000370421255800814	0.00215353216840411
ENSG00000197813.5	55.8950210551557	-2.58631001707485	0.726585615514345	-3.55953925022865	0.000371506008468732	0.00215872789389982
ENSG00000100664.10	4436.32853015708	-1.50364782433501	0.422635453711271	-3.55778913276463	0.000373989344695792	0.00217092504788993
ENSG00000040531.14	186.718323924833	-1.51740477292498	0.42654399708839	-3.55744022488384	0.000374486280484238	0.0021732514037963
ENSG00000110841.13	4978.91789087579	-1.57758720316431	0.443553225052696	-3.55670326368812	0.000375537934789549	0.00217879492949274
ENSG00000189420.8	7.40993782025967	-6.33245312488988	1.78137834919723	-3.55480525950232	0.000378259138696274	0.00219289379585901
ENSG00000148153.13	1472.3856895108	-1.00397717659789	0.282531178040669	-3.5535093279276	0.000380127716306752	0.00220259644438461
ENSG00000167186.10	485.503361608627	-1.01106642941448	0.284525009324113	-3.55352393034362	0.000380106613401817	0.00220259644438461
ENSG00000132780.16	10277.0222803552	-1.20716218652702	0.339802783323206	-3.55253766529281	0.000381534392738779	0.00220961409715811
ENSG00000066117.14	3443.55322534882	-1.1897590080944	0.33517767204771	-3.54963682642038	0.000385762936396309	0.00223238689799841
ENSG00000129003.15	3737.30027181775	-1.64250595247446	0.462773240828231	-3.54926734643266	0.000386304659782655	0.00223494948841998
ENSG00000102174.8	19.8542375302093	-2.59231244114952	0.73046492388529	-3.54885273253259	0.000386913403986768	0.00223789841394752
ENSG00000283982.1	47.2107951358781	-4.78260056875157	1.34778878259233	-3.54847927993045	0.000387462481640034	0.00223992764392466
ENSG00000082213.17	1189.33084359508	-1.02941326344356	0.290301852681995	-3.54600996835941	0.000391111411928453	0.00225977748449582
ENSG00000174628.16	162.69980437905	-1.42460140542591	0.401754180205021	-3.54595291254695	0.000391196102281072	0.00225977748449582
ENSG00000253649.3	6.78810365906378	-6.20898045512907	1.75112533122362	-3.5457087761905	0.000391558677761242	0.00226129389216677
ENSG00000023902.13	549.777875391571	-1.57631150946498	0.444724387188763	-3.54446833786049	0.000393405752265676	0.00227080030388244
ENSG00000155016.17	657.404042828909	-1.56415152064995	0.441447544250424	-3.54323303192427	0.000395253272791642	0.0022802995809409
ENSG00000104290.10	1280.81082213639	-2.09207584974915	0.590646599249163	-3.54200947302266	0.000397091213422059	0.00228973392215149
ENSG00000270933.1	9.57726962634707	-6.70506496952105	1.89324832378818	-3.54156656856559	0.000397758478178156	0.00229299645149744
ENSG00000187653.11	5840.83146158766	-3.60428269452896	1.01780814979389	-3.54122011624573	0.000398281161504121	0.00229542404684267
ENSG00000180233.10	228.817395151204	-1.76626890269334	0.499407602453353	-3.53672810349001	0.000405116497429872	0.00233303328463819
ENSG00000186153.16	226.344182761741	-1.48308918117443	0.419467878628736	-3.53564422149018	0.000406782133779602	0.00234202870296852
ENSG00000010270.13	2312.24765370955	-1.34013172529422	0.379117209227135	-3.53487442056825	0.000407968994339788	0.00234766573315267
ENSG00000131044.16	32.3408997162845	-3.04910079868429	0.862722035016737	-3.53427949550997	0.000408888450536573	0.00235235774063785
ENSG00000140632.16	2362.79955220985	-1.03459623414968	0.29286088398536	-3.53272249974292	0.000411303956105661	0.00236264534826531
ENSG00000235109.7	65.8394987956571	-1.46628608497106	0.415206405656613	-3.5314630626959	0.000413267576305408	0.00237332164913586
ENSG00000080493.15	2483.01734575319	-4.92116966076463	1.39387164199898	-3.53057592427024	0.000414655988408661	0.00238069004727107
ENSG00000168675.18	160.243379116284	-2.9506807236613	0.835967049391142	-3.52966151693463	0.000416091636086266	0.00238832582989013
ENSG00000128645.14	15.3456380580664	-7.38296220774313	2.09233972076301	-3.5285676290898	0.000417815171825225	0.00239700107969191
ENSG00000068796.16	1798.27213301236	-1.45477947876806	0.412318579462896	-3.52828989822169	0.000418253826171785	0.00239799168731903
ENSG00000196724.12	315.706968813923	-1.19715383783822	0.339456689381419	-3.52667623083155	0.000420811009149433	0.00241173907805196
ENSG00000213139.7	64.5550294615685	-1.58739399399574	0.450429787340502	-3.52417632805389	0.000424801457202499	0.00243152566612514
ENSG00000260257.2	53.5645332682275	-1.7192578725536	0.487943315856378	-3.52347868427334	0.000425921354924763	0.00243731850559377
ENSG00000151276.23	779.313527559726	-1.9689366157056	0.558855069140797	-3.52316141416184	0.000426431566446079	0.00243962038950595
ENSG00000207744.1	6.81393456078794	-6.21018338919634	1.76347497142007	-3.52156026586273	0.000429015139279165	0.00245253835502924
ENSG00000152492.13	4031.94961308317	-1.86159135455757	0.528696610589737	-3.52109568563538	0.000429767505298566	0.00245621802851214
ENSG00000182093.14	1988.72497246586	-1.06498946561529	0.302507187586671	-3.52054268234587	0.000430664674216241	0.00246072321313239
ENSG00000079102.16	85.5094771039363	-9.86308017792494	2.80190247515553	-3.52013685893098	0.00043132417692566	0.00246386849094188
ENSG00000128989.10	8498.86190050946	-1.19230186023064	0.338737529905088	-3.51983986115952	0.000431807424730737	0.00246600560628385
ENSG00000121390.18	1645.88568632758	-1.39334149886103	0.395943880789175	-3.51903783961477	0.000433114928125068	0.00247284768715773
ENSG00000256667.6	182.703444240448	-1.3989409935584	0.39763286268981	-3.51817247723235	0.000434529838557455	0.00247842132552281
ENSG00000251301.6	34.1238523841625	-6.06721716548159	1.72466902056883	-3.51790232973541	0.000434972426183398	0.00248031967875156
ENSG00000139826.5	726.263211775951	-1.61893321209146	0.460295696577965	-3.51715913080939	0.000436192195105048	0.00248664763496062
ENSG00000237172.3	277.389684112795	-2.33107668107369	0.662940824135566	-3.51626660511256	0.000437661265229188	0.00249439325892791
ENSG00000138380.17	596.779417755499	-1.73950528210581	0.495145218936693	-3.51312143504351	0.000442875016149505	0.0025215645288351
ENSG00000171243.7	6.95693377196649	-6.24038799657813	1.7768538678294	-3.51204345476163	0.000444675284864969	0.00253053943273195
ENSG00000137198.9	241.391395976371	-3.35223686409986	0.954680515937852	-3.51137035703166	0.000445802845646676	0.00253631739826877
ENSG00000272345.1	14.0545114726987	-3.06913370086013	0.874161177665119	-3.51094715628733	0.000446513149430443	0.00253908005808484
ENSG00000186260.16	1009.37663330767	-1.05101251101803	0.299465031292224	-3.50963351708476	0.00044872470671138	0.00254909022681341
ENSG00000171509.15	22.319708205037	-5.44547802331202	1.55291358808828	-3.50662011401142	0.000453836556623369	0.00257360062900248
ENSG00000258819.1	8.36149333774744	-6.51176299648465	1.85717105072273	-3.50628069178149	0.000454415735641582	0.00257623853337393
ENSG00000123965.13	26.0115119113388	-2.2010442703369	0.627771581543831	-3.5061228240438	0.000454685350943072	0.00257647431309216
ENSG00000112981.4	22.7951859305928	-6.98380393157672	1.99331928425906	-3.50360526119762	0.000459005207670353	0.00259964904334202
ENSG00000138600.9	1407.1692588514	-1.18954419198278	0.33960683821026	-3.50270977537354	0.000460550972952902	0.00260709691552847
ENSG00000250343.1	12.2718996864021	-7.05986234019014	2.01578854815154	-3.50228318672808	0.000461289046444087	0.00261062105473165
ENSG00000205542.10	10682.2920390712	-3.52054019838585	1.00538220632829	-3.50169336221202	0.000462311364789276	0.00261575168290136
ENSG00000261167.1	45.257476140058	-1.97982596196312	0.565518203198367	-3.50090580774578	0.000463679696239764	0.00262283699014423
ENSG00000104313.17	99.1194322450706	-10.0759990638669	2.87840484436642	-3.50054964769377	0.000464299744235876	0.00262431451649262
ENSG00000279675.1	15.2603612099356	-6.39998821637917	1.82824812217605	-3.5006124927735	0.000464190279477129	0.00262431451649262
ENSG00000100890.15	183.385694886053	-1.31492738899045	0.376344407013575	-3.49394693925403	0.000475935601201465	0.00268544137726609
ENSG00000084444.13	740.64575451899	-1.4670512505872	0.42006965931737	-3.49239993426619	0.000478700918847899	0.00269969637237954
ENSG00000154144.12	940.370729125981	-1.01487954748023	0.290614973891126	-3.49217913272575	0.000479096828148913	0.00270125502058611
ENSG00000136709.11	1391.1980265376	-1.14929836339167	0.329161956720575	-3.49158929191597	0.000480155943325063	0.00270655126147662
ENSG00000215018.9	15.6741316370408	-4.93370436776783	1.41451505804927	-3.48791222807611	0.000486807857136811	0.00273926393316177
ENSG00000072694.20	12.4931870334561	-6.1079695822269	1.75126646862274	-3.48774426488644	0.000487113750283534	0.002740302845135
ENSG00000170142.11	3713.83005449362	-1.16917602931822	0.335251994874497	-3.48745435431608	0.000487642154731608	0.00274259268606891
ENSG00000135407.10	23.7986493872744	-3.7333282077595	1.07054946782879	-3.48730097949714	0.000487921918947968	0.00274348333525409
ENSG00000250616.2	16.4941476659529	-2.86800764159629	0.822980768289209	-3.4849023842419	0.000492316610677098	0.00276750516618932
ENSG00000131781.12	21.752062383546	-3.59859643187529	1.03278990805123	-3.48434507717595	0.000493342976147857	0.00277258507211869
ENSG00000185477.4	9.16648755952951	-6.64066291937244	1.90595512226646	-3.48416541491056	0.0004936742765147	0.00277375716078548
ENSG00000267724.1	9.90140675332844	-5.76844352528759	1.65635491062083	-3.48261322999035	0.000496545183556969	0.00278919414815322
ENSG00000250802.6	61.8143422967337	-1.52097798782114	0.436750252044186	-3.48248909005155	0.000496775462670533	0.00278979421109063
ENSG00000070366.13	783.836318302163	-1.28874075874167	0.37016433662887	-3.48153679654387	0.000498545278150789	0.00279695287876155
ENSG00000158258.16	9.97679341832226	-6.76079117223874	1.94182175389171	-3.48167444240907	0.000498289103540615	0.00279695287876155
ENSG00000187957.7	1165.69156727602	-3.11966934389296	0.896058802480708	-3.48154533525731	0.000498529383062098	0.00279695287876155
ENSG00000081148.11	18.4331691761805	-3.04463197403637	0.875449019139137	-3.47779471731007	0.000505556941248299	0.00283136945683496
ENSG00000255537.1	6.64438847848418	-6.18150856700871	1.77762424446848	-3.47739888575667	0.000506303976961119	0.00283485066188488
ENSG00000070413.19	982.030452880185	-1.21140718557693	0.348495363231417	-3.47610704011719	0.000508749187034521	0.00284713078964985
ENSG00000181652.19	54.3379130427165	-3.80349095942219	1.09498512715121	-3.47355490509502	0.000513612267414685	0.00287292327203888
ENSG00000139352.3	447.505816657846	-9.38614570192082	2.7022279148966	-3.47348410183232	0.000513747798380089	0.00287297024196814
ENSG00000138613.13	978.546499175194	-1.79447404650066	0.516693831180757	-3.47299297613037	0.000514688824757396	0.00287752054969511
ENSG00000139324.11	907.169227277824	-1.3656958564657	0.393267369700869	-3.47269049426726	0.000515269197425626	0.00288005276364687
ENSG00000134256.12	25.7120555287087	-6.25456664043873	1.80145460577052	-3.47195350934947	0.000516685806844315	0.00288725664269729
ENSG00000136250.11	6.06398539487978	-6.04503931671719	1.7414474695261	-3.47127284773179	0.00051799737714522	0.00289290364003479
ENSG00000197256.10	990.263437925802	-1.69497051334941	0.488291068309182	-3.47122981220736	0.00051808040672718	0.00289290364003479
ENSG00000145248.6	18.0416545532069	-5.1396796330872	1.48093240150323	-3.47057004618857	0.000519354864667858	0.00289930366397339
ENSG00000122687.17	1217.37032360547	-1.24714094374405	0.359548145328571	-3.46863406180099	0.000523111457437002	0.00291811224763302
ENSG00000088812.17	2917.33846684246	-1.05283887374433	0.303567612015477	-3.46821871659567	0.000523920687447716	0.00292190515669879
ENSG00000241839.9	248.106573952391	-1.24326637739945	0.358756240786394	-3.46549059237048	0.000529265043293099	0.00294879966674986
ENSG00000281195.1	29.1190477269789	-1.99680299504123	0.576314006867931	-3.46478303710363	0.000530659406804182	0.00295511120624961
ENSG00000214029.4	872.998807349512	-1.29329235759413	0.373333725009946	-3.46417232346119	0.000531865678305875	0.00296036960550644
ENSG00000183742.12	9.82781134508822	-3.4324283186525	0.990950822875713	-3.46377261052338	0.000532656567605065	0.00296404164361961
ENSG00000157600.11	858.298101993747	-1.23111521127834	0.355552212738062	-3.46254408543172	0.00053509424593813	0.00297417946747705
ENSG00000152193.7	1189.64813004066	-1.5670705828016	0.452652493282378	-3.46197271871429	0.000536231507707207	0.00297953272957154
ENSG00000221909.2	483.108820860888	-1.17923720746863	0.34064195733565	-3.46180845334526	0.000536558881936251	0.00298061888249641
ENSG00000186231.16	32.5088172715248	-2.76367915114292	0.798454785636761	-3.46128447203045	0.000537604400338627	0.00298569285791405
ENSG00000241043.1	24.146143899905	-3.76721437038624	1.08875808859318	-3.46010230358332	0.000539970198898443	0.00299735852486048
ENSG00000274419.6	8.25478477350678	-5.49981851745485	1.59041109951459	-3.45811125131952	0.000543976703390585	0.00301811577294879
ENSG00000228857.2	12.0379642995447	-3.46399227450385	1.0019058986188	-3.45740281525363	0.000545408925043648	0.00302531931471192
ENSG00000102858.12	628.831650957094	-1.6287399684529	0.471231371313946	-3.45634876538767	0.000547546365529462	0.00303494058578239
ENSG00000177363.4	11.5561402957533	-5.99528188202112	1.7351308049829	-3.45523338344522	0.000549816673322801	0.00304528362346781
ENSG00000277214.1	7.91359313122802	-6.43124680933697	1.86349424773477	-3.45117609949947	0.000558149258030623	0.00308555530787253
ENSG00000182768.8	431.513900677592	-1.4108119741664	0.408844502989471	-3.45072995686756	0.000559072659700834	0.00308973440056724
ENSG00000005243.9	68.6258911318079	-3.63453054421243	1.05330647435104	-3.45059166796797	0.000559359171261292	0.00309056199319381
ENSG00000274750.2	177.118529532261	-2.79369203901131	0.809765617541382	-3.45000081319029	0.000560584864994179	0.00309582032725768
ENSG00000034713.7	1837.15281046509	-1.3671594122625	0.396604316288224	-3.44716221209491	0.000566508330798479	0.00312547735824806
ENSG00000106591.3	2333.65979009005	-1.07589210104002	0.31234567105245	-3.44455582628949	0.000571998501383282	0.00315191956455972
ENSG00000229358.3	121.939150449996	-1.50610370439236	0.437375584347	-3.4435020112999	0.000574232322747578	0.00316268633425537
ENSG00000103723.12	13.2218178682556	-5.27938591615339	1.53389269065525	-3.44182220067699	0.000577809897319147	0.00318132102606893
ENSG00000230562.3	311.058105666507	-1.07170965164136	0.311483347648627	-3.44066435567629	0.000580287886461274	0.00319137154009537
ENSG00000205277.9	10.4964643823609	-6.83993662538304	1.98809983846853	-3.44043920382388	0.000580770898099391	0.00319325079203164
ENSG00000001631.15	2460.52409363311	-1.073261540596	0.312009010304237	-3.43984149544102	0.000582054960723791	0.00319953247444326
ENSG00000198315.10	2446.72253933773	-1.42824821905655	0.415250393101107	-3.43948673567852	0.000582818343977983	0.00320294964426422
ENSG00000086848.14	269.250363319091	-1.26047027979969	0.366500100848903	-3.43920854831999	0.000583417608255231	0.00320546343577722
ENSG00000113594.9	2454.35438867576	-2.37353566345524	0.690285026633656	-3.43848638153194	0.000584975960577928	0.00321246336747023
ENSG00000021645.18	12.4089845712553	-6.10033543532564	1.77434618655295	-3.43807509580577	0.000585865198611607	0.00321656505301873
ENSG00000135953.10	277.436571911129	-1.35981463255086	0.395561654820951	-3.43768061433147	0.000586719286500201	0.00321968976112956
ENSG00000131153.8	842.899989055891	-1.4270789115235	0.41526520212708	-3.43654826894642	0.000589177359489575	0.00323160921595763
ENSG00000091732.15	937.499143915222	-1.20566060389894	0.350912492264073	-3.43578707078812	0.000590835138061517	0.00323991566365304
ENSG00000197140.14	49.351392432713	-3.32042734620928	0.966531842921166	-3.43540398645728	0.000591671081391883	0.00324292580579524
ENSG00000226478.3	102.750951505012	-1.21571446543269	0.353923099634693	-3.43496784100137	0.000592624151706386	0.00324736192537849
ENSG00000232070.8	28.3143345337716	-2.83395436821997	0.825167219780007	-3.43440008314377	0.000593866964078473	0.00325338318890796
ENSG00000261478.1	23.8642804297087	-2.99373655675743	0.872158567993381	-3.43255993419324	0.000597911713024304	0.00327157600264485
ENSG00000103888.16	1376.30637398599	-7.84538861871876	2.28649146497593	-3.4311908611482	0.000600937630359654	0.00328415684906106
ENSG00000141510.16	1858.47697276334	-1.49824198014327	0.436663629911327	-3.43111236547803	0.00060111155232065	0.00328431307044054
ENSG00000131127.13	433.783133997754	-1.88599203186994	0.54972532296804	-3.43078980187272	0.000601826744755617	0.00328742585883187
ENSG00000127124.14	377.71397366037	-2.84920610603669	0.830820135330496	-3.42938980998973	0.00060494001346399	0.00330203730054571
ENSG00000114859.15	287.539211050312	-1.59473789870863	0.465109922508654	-3.42873334137256	0.000606405008838283	0.0033092345785384
ENSG00000204055.4	31.9751763142641	-4.531063597669	1.32155299936165	-3.42859015102506	0.000606724995111007	0.00331018141948782
ENSG00000171729.13	408.91164433186	-2.36204470811475	0.689051315255926	-3.42796632967378	0.000608120877854866	0.00331699628234716
ENSG00000257953.1	6.50892374700257	-6.15153366429214	1.79527509739213	-3.42651311391108	0.000611384238981849	0.00333157970400575
ENSG00000268006.1	61.0463713045003	-2.00926674401443	0.586406347335396	-3.42640688175434	0.000611623433410494	0.00333207964035929
ENSG00000078177.13	654.783857348715	-1.36130908239154	0.39736889672121	-3.42580683496881	0.000612976146584424	0.0033386442421101
ENSG00000236432.7	43.2713137680335	-1.70785343528261	0.498619623623918	-3.42516289846376	0.000614430898924827	0.00334495530086804
ENSG00000162521.18	7092.93003594467	-1.01968450188188	0.297730267111954	-3.42486006469223	0.000615116157458886	0.00334627301395668
ENSG00000152127.8	2557.35995431426	-1.73523911158607	0.506674982908101	-3.42475782330228	0.000615347671926116	0.00334672122507494
ENSG00000142208.15	2692.84444005428	-1.28686056368389	0.376115384841573	-3.42145154265876	0.000622878235310177	0.00338678288483998
ENSG00000165474.5	60.1709790631111	-9.3558181886414	2.73450592474288	-3.42139254626816	0.000623013384028666	0.00338678288483998
ENSG00000216819.1	7.33056111020233	-5.32671516566171	1.55717034686786	-3.42076586314145	0.000624450672586844	0.00339214814882632
ENSG00000091157.13	436.849723590979	-1.05744674276925	0.309187465343294	-3.42008283419624	0.000626020702592462	0.00339741014341605
ENSG00000233030.2	11.6620794502206	-4.04648341655798	1.18326767023471	-3.41975321252149	0.000626779693568595	0.00340071248865861
ENSG00000175104.14	725.313373422726	-1.48573184940972	0.434961769315437	-3.41577571690504	0.000636006069932903	0.00344828818818228
ENSG00000102471.13	1680.22713067949	-1.23300127224846	0.361114494666866	-3.41443306889667	0.000639148949721362	0.0034628357625997
ENSG00000141255.12	5.51245000187926	-5.90526233125341	1.7299317358266	-3.41358113095239	0.000641150656926953	0.003472848165205
ENSG00000272777.1	11.2086333081889	-4.43282645996574	1.2992935609965	-3.41172048645109	0.000645542704890295	0.00349496263658622
ENSG00000118733.16	59.8322153730296	-9.34793399584324	2.74060785874212	-3.41089804804608	0.000647492973440309	0.00350384248414849
ENSG00000086991.12	12.0860908941076	-4.10598601922187	1.20382715124026	-3.41077704967164	0.000647780361851994	0.00350455844317246
ENSG00000132182.11	2831.5686694806	-1.51194467373106	0.443634119684925	-3.40808924887216	0.000654194940010224	0.00353756813935177
ENSG00000134363.11	103.711757472358	-3.25842624830375	0.95631138399957	-3.40728585147243	0.000656123726798793	0.00354460530198401
ENSG00000148218.15	1097.70162044935	-1.25631437887548	0.368773914546631	-3.40673331089587	0.000657453327286043	0.00355009086977539
ENSG00000281406.1	13.0050693277175	-6.16761823025133	1.81057621347698	-3.40643944416303	0.000658161490762228	0.00355221718849888
ENSG00000169744.12	492.344998891571	-11.4262231357003	3.35547427476223	-3.40524831963133	0.000661039146908066	0.00356604503266376
ENSG00000119669.4	814.416614656205	-2.01771002825672	0.593255782531014	-3.40107941240545	0.000671203261959019	0.00361655968377442
ENSG00000089505.17	27.1673835200267	-2.15240263622574	0.633048712055971	-3.40005847138575	0.00067371444655189	0.00362922504485807
ENSG00000167182.13	317.225994090884	-1.22034872394444	0.359049067324414	-3.39883552139075	0.000676734005002378	0.00364115120120089
ENSG00000087274.16	4886.91619343524	-1.33480719655825	0.392757855238594	-3.39854996852291	0.000677440866654074	0.00364364982469178
